objectid,settlementId,settlementNameHeb,settlementNameEng,streetCode,streetNameHeb,streetNameEng,houseNum,floorNo,assetArea,dealAmount,dealId,propertyTypeDescription,dealNatureDescription,assetRoomNum,neighborhood,dealDate,gushNum,parcelNum,subParcelNum,polygonId,sourceorder,E,N,X,Y
2037331,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,21.0,רביעית,63,1015000,5652779700,דירה,דירה בבית קומות,3.0,רמת הנשיא,2013-02-28T00:00:00.000Z,7124,229,16,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2037346,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,23.0,ראשונה,63,872000,5650335600,דירה,דירה בבית קומות,3.0,רמת הנשיא,2012-12-18T00:00:00.000Z,7124,229,29,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2036036,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,1.0,שישית,65,600000,5610293450,דירה,דירה בבית קומות,2.0,רמת הנשיא,2012-11-18T00:00:00.000Z,7123,195,68,52520057,2.0,34.749375,32.005664,176457.64,657036.97
2036012,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,9.0,רביעית,73,1329000,5609350000,דירה,דירה בבית קומות,4.0,רמת הנשיא,2012-10-23T00:00:00.000Z,7123,194,42,52231978,2.0,34.750114,32.005232,176527.27,656988.77
2037287,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,17.0,שניה,72,1180000,5609321200,דירה,דירה בבית קומות,4.0,רמת הנשיא,2012-10-15T00:00:00.000Z,7124,228,35,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2036026,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,9.0,שביעית,61,1050000,5609158250,דירה,דירה בבית קומות,3.0,רמת הנשיא,2012-09-24T00:00:00.000Z,7123,194,53,52231978,2.0,34.750114,32.005232,176527.27,656988.77
2037413,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,15.0,שישית,70,1060000,5608904100,דירה,דירה בבית קומות,3.0,רמת הנשיא,2012-09-13T00:00:00.000Z,7124,236,49,52263417,2.0,34.751074,32.005036,176617.89,656966.65
2037314,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,17.0,שביעית,72,1175000,5608201250,דירה,דירה בבית קומות,4.0,רמת הנשיא,2012-09-05T00:00:00.000Z,7124,228,54,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2037324,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,19.0,שלישית,63,1020000,5607888550,דירה,דירה בבית קומות,3.0,רמת הנשיא,2012-08-26T00:00:00.000Z,7124,228,9,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2037372,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,23.0,שביעית,72,1170000,5607918250,דירה,דירה בבית קומות,4.0,רמת הנשיא,2012-08-22T00:00:00.000Z,7124,229,54,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2036639,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,16.0,חמישית,98,1160000,5606399000,דירה,דירה בבית קומות,3.5,רמת הנשיא,2012-07-03T00:00:00.000Z,7124,129,17,52261998,2.0,34.752441,32.004246,176746.69,656878.51
2036635,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,16.0,רביעית,88,1150000,5602115200,דירה,דירה בבית קומות,3.5,רמת הנשיא,2012-03-04T00:00:00.000Z,7124,129,14,52261998,2.0,34.752441,32.004246,176746.69,656878.51
2036646,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,16.0,שישית,85,1170000,5600156200,דירה,דירה בבית קומות,3.5,רמת הנשיא,2012-01-04T00:00:00.000Z,7124,129,24,52261998,2.0,34.752441,32.004246,176746.69,656878.51
2037308,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,17.0,שישית,72,1070000,5561065250,דירה,דירה בבית קומות,4.0,רמת הנשיא,2011-12-08T00:00:00.000Z,7124,228,50,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2036673,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,20.0,קרקע,41,600000,5559764650,בנין,חנות,3.2533998186763373,רמת הנשיא,2011-10-26T00:00:00.000Z,7124,130,5,53164250,2.0,34.753153,32.004223,176813.96,656875.68
2037276,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,19.0,שביעית,63,970000,5558994150,דירה,דירה בבית קומות,3.0,רמת הנשיא,2011-09-21T00:00:00.000Z,7124,228,25,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2037341,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,21.0,שישית,100,1170000,5557852650,דירה,דירה בבית קומות,4.0,רמת הנשיא,2011-08-11T00:00:00.000Z,7124,229,22,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2035716,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,8.0,שניה,75,1300000,5557437750,דירה,דירה בבית קומות,4.0,רמת הנשיא,2011-07-24T00:00:00.000Z,7122,99,5,52186721,2.0,34.750001,32.004714,176516.35,656931.37
2037882,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שביעית,110,1800000,5555706900,דירה,דירה בבית קומות,5.0,רמת הנשיא,2011-06-16T00:00:00.000Z,7124,285,117,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037306,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,19.0,שניה,63,940000,5555488650,דירה,דירה בבית קומות,3.0,רמת הנשיא,2011-06-02T00:00:00.000Z,7124,228,5,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2035725,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,10.0,שביעית,89,1250000,5554478950,דירה,דירה בבית קומות,4.0,רמת הנשיא,2011-04-29T00:00:00.000Z,7122,99,55,52186721,2.0,34.750001,32.004714,176516.35,656931.37
2036009,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,9.0,שלישית,61,880000,5554625800,דירה,דירה בבית קומות,3.0,רמת הנשיא,2011-04-17T00:00:00.000Z,7123,194,40,52231978,2.0,34.750114,32.005232,176527.27,656988.77
2037289,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,17.0,שלישית,63,1022000,5511661800,דירה,דירה בבית קומות,3.0,רמת הנשיא,2010-11-17T00:00:00.000Z,7124,228,37,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2037301,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,17.0,שישית,63,1000000,5511167200,דירה,דירה בבית קומות,3.0,רמת הנשיא,2010-11-11T00:00:00.000Z,7124,228,49,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2036647,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,16.0,ראשונה,92,950000,5508108050,דירה,דירה בבית קומות,3.5,רמת הנשיא,2010-07-27T00:00:00.000Z,7124,129,3,52261998,2.0,34.752441,32.004246,176746.69,656878.51
2036660,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,18.0,שביעית,85,1100000,5507762450,דירה,דירה בבית קומות,3.5,רמת הנשיא,2010-07-22T00:00:00.000Z,7124,129,53,52261998,2.0,34.752441,32.004246,176746.69,656878.51
2035272,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,6.0,"מרתף, קרקע וראשונה",284,2000000,5507775600,בנין,חנות,3.2533998186763373,רמת הנשיא,2010-06-30T00:00:00.000Z,7122,100,1,53174527,2.0,34.749545,32.004963,176473.38,656959.17
2037364,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,23.0,רביעית,63,960000,5506568600,דירה,דירה בבית קומות,3.0,רמת הנשיא,2010-06-03T00:00:00.000Z,7124,229,44,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2037354,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,23.0,שלישית,64,892000,5505018450,דירה,דירה בבית קומות,3.0,רמת הנשיא,2010-05-17T00:00:00.000Z,7124,229,37,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2037274,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,19.0,חמישית,63,900000,5502897850,דירה,דירה בבית קומות,3.0,רמת הנשיא,2010-03-11T00:00:00.000Z,7124,228,20,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2037317,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,19.0,שניה,72,980000,5501847200,דירה,דירה בבית קומות,4.0,רמת הנשיא,2010-02-08T00:00:00.000Z,7124,228,6,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2036643,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,16.0,חמישית,88,995000,5459490150,דירה,דירה בבית קומות,3.5,רמת הנשיא,2009-11-04T00:00:00.000Z,7124,129,19,52261998,2.0,34.752441,32.004246,176746.69,656878.51
2037407,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,15.0,רביעית,1,1010000,5458683700,דירה,דירה בבית קומות,4.0,רמת הנשיא,2009-10-18T00:00:00.000Z,7124,236,43,52263417,2.0,34.751074,32.005036,176617.89,656966.65
2035702,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,8.0,חמישית,89,960000,5454287300,דירה,דירה בבית קומות,3.5,רמת הנשיא,2009-06-08T00:00:00.000Z,7122,99,19,52186721,2.0,34.750001,32.004714,176516.35,656931.37
2036659,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,18.0,חמישית,89,930000,5454059500,דירה,דירה בבית קומות,4.0,רמת הנשיא,2009-05-26T00:00:00.000Z,7124,129,46,52261998,2.0,34.752441,32.004246,176746.69,656878.51
2037415,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,15.0,שישית,74,1015000,5453892950,דירה,דירה בבית קומות,4.0,רמת הנשיא,2009-05-25T00:00:00.000Z,7124,236,51,52263417,2.0,34.751074,32.005036,176617.89,656966.65
2035720,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,10.0,שביעית,85,890000,5453665200,דירה,דירה בבית קומות,4.0,רמת הנשיא,2009-05-20T00:00:00.000Z,7122,99,53,52186721,2.0,34.750001,32.004714,176516.35,656931.37
2035708,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,10.0,ראשונה,88,850000,5452750600,דירה,דירה בבית קומות,3.5,רמת הנשיא,2009-03-29T00:00:00.000Z,7122,99,31,52186721,2.0,34.750001,32.004714,176516.35,656931.37
2037884,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שמינית,100,1162000,5450680350,דירה,דירה בבית קומות,4.0,רמת הנשיא,2009-01-14T00:00:00.000Z,7124,285,118,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2035712,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,8.0,ראשונה,86,800000,5451028900,דירה,דירה בבית קומות,3.5,רמת הנשיא,2008-12-25T00:00:00.000Z,7122,99,4,52186721,2.0,34.750001,32.004714,176516.35,656931.37
2037890,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,תשיעית,110,1177000,5410810950,דירה,דירה בבית קומות,4.0,רמת הנשיא,2008-12-14T00:00:00.000Z,7124,285,123,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037889,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,תשיעית,10,1177000,5410553950,דירה,דירה בבית קומות,4.0,רמת הנשיא,2008-12-03T00:00:00.000Z,7124,285,122,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2036000,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,9.0,שלישית,73,890000,5410692200,דירה,דירה בבית קומות,4.0,רמת הנשיא,2008-12-03T00:00:00.000Z,7123,194,38,52231978,2.0,34.750114,32.005232,176527.27,656988.77
2036662,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,18.0,שביעית,88,960000,5410664050,דירה,דירה בבית קומות,3.5,רמת הנשיא,2008-10-31T00:00:00.000Z,7124,129,55,52261998,2.0,34.752441,32.004246,176746.69,656878.51
2037991,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,ראשונה,130,1575000,5410115900,דירה,דירה בבית קומות,5.0,רמת הנשיא,2008-10-29T00:00:00.000Z,7124,285,92,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037992,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,ראשונה,120,1550000,5408423850,דירה,דירה בבית קומות,5.0,רמת הנשיא,2008-08-28T00:00:00.000Z,7124,285,93,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037885,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שמינית,110,1175000,5407880150,דירה,דירה בבית קומות,4.5,רמת הנשיא,2008-08-12T00:00:00.000Z,7124,285,119,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037345,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,21.0,שביעית,63,717000,5407582750,דירה,דירה בבית קומות,3.0,רמת הנשיא,2008-08-10T00:00:00.000Z,7124,229,28,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2035995,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,9.0,שניה,61,620000,5405465350,דירה,דירה בבית קומות,3.0,רמת הנשיא,2008-06-02T00:00:00.000Z,7123,194,33,52231978,2.0,34.750114,32.005232,176527.27,656988.77
2037875,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שישית,10,1105000,5405025200,דירה,דירה בבית קומות,4.5,רמת הנשיא,2008-05-04T00:00:00.000Z,7124,285,110,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2035703,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,8.0,חמישית,89,775000,5404258400,דירה,דירה בבית קומות,4.0,רמת הנשיא,2008-04-30T00:00:00.000Z,7122,99,19,52186721,2.0,34.750001,32.004714,176516.35,656931.37
2037879,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שביעית,120,1085000,5404349600,דירה,דירה בבית קומות,4.5,רמת הנשיא,2008-04-17T00:00:00.000Z,7124,285,114,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037880,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שביעית,100,1108000,5403979150,דירה,דירה בבית קומות,4.0,רמת הנשיא,2008-04-03T00:00:00.000Z,7124,285,115,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037404,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,15.0,שלישית,61,630000,5403566650,דירה,דירה בבית קומות,3.0,רמת הנשיא,2008-03-11T00:00:00.000Z,7124,236,37,52263417,2.0,34.751074,32.005036,176617.89,656966.65
2037996,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שניה,120,1150000,5402874000,דירה,דירה בבית קומות,5.0,רמת הנשיא,2008-03-07T00:00:00.000Z,7124,285,97,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037865,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שלישית,130,1135000,5401924000,דירה,דירה בבית קומות,5.0,רמת הנשיא,2008-02-13T00:00:00.000Z,7124,285,101,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037987,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,קרקע,110,1100000,5401922800,דירה,דירה בבית קומות,4.0,רמת הנשיא,2008-02-12T00:00:00.000Z,7124,285,88,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037876,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שישית,110,1075000,5401755300,דירה,דירה בבית קומות,4.5,רמת הנשיא,2008-02-08T00:00:00.000Z,7124,285,111,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037893,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,תשיעית,125,1170000,5401439800,דירה,דירה בבית קומות,5.0,רמת הנשיא,2008-01-27T00:00:00.000Z,7124,285,125,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037416,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,15.0,שישית,62,680000,5400961650,דירה,דירה בבית קומות,3.0,רמת הנשיא,2008-01-23T00:00:00.000Z,7124,236,52,52263417,2.0,34.751074,32.005036,176617.89,656966.65
2035695,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,8.0,שלישית,85,581000,5404250100,דירה,דירה בבית קומות,3.5,רמת הנשיא,2008-01-18T00:00:00.000Z,7122,99,12,52186721,2.0,34.750001,32.004714,176516.35,656931.37
2037279,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,19.0,שביעית,73,595000,5401001250,דירה,דירה בבית קומות,4.0,רמת הנשיא,2008-01-16T00:00:00.000Z,7124,228,26,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2037368,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,23.0,שישית,72,750000,5362629350,דירה,דירה בבית קומות,4.0,רמת הנשיא,2007-12-23T00:00:00.000Z,7124,229,51,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2037867,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,רביעית,110,1025000,5362220100,דירה,דירה בבית קומות,4.5,רמת הנשיא,2007-12-12T00:00:00.000Z,7124,285,103,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037302,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,17.0,שישית,63,650000,5362102950,דירה,דירה בבית קומות,3.0,רמת הנשיא,2007-12-09T00:00:00.000Z,7124,228,49,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2037994,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שניה,110,1015000,5361644300,דירה,דירה בבית קומות,4.5,רמת הנשיא,2007-11-26T00:00:00.000Z,7124,285,94,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037873,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,חמישית,130,1090000,5360920700,דירה,דירה בבית קומות,5.0,רמת הנשיא,2007-11-05T00:00:00.000Z,7124,285,109,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037292,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,17.0,שלישית,72,680000,5360582050,דירה,דירה בבית קומות,4.0,רמת הנשיא,2007-10-28T00:00:00.000Z,7124,228,39,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2037995,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שניה,10,995000,5360423200,דירה,דירה בבית קומות,4.5,רמת הנשיא,2007-10-21T00:00:00.000Z,7124,285,95,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037888,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שמינית,125,1105000,5360344000,דירה,דירה בבית קומות,5.0,רמת הנשיא,2007-10-19T00:00:00.000Z,7124,285,121,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037887,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שמינית,125,1130000,5360422800,דירה,דירה בבית קומות,5.0,רמת הנשיא,2007-10-18T00:00:00.000Z,7124,285,120,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037869,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,רביעית,130,1100000,5360099900,דירה,דירה בבית קומות,5.0,רמת הנשיא,2007-10-11T00:00:00.000Z,7124,285,105,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037877,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שישית,120,1120000,5359760800,דירה,דירה בבית קומות,5.0,רמת הנשיא,2007-10-01T00:00:00.000Z,7124,285,112,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037878,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שישית,130,1125000,5359606500,דירה,דירה בבית קומות,5.0,רמת הנשיא,2007-09-19T00:00:00.000Z,7124,285,113,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037998,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שלישית,110,990000,5359607400,דירה,דירה בבית קומות,4.5,רמת הנשיא,2007-09-18T00:00:00.000Z,7124,285,99,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037990,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,ראשונה,10,962000,5358771600,דירה,דירה בבית קומות,4.0,רמת הנשיא,2007-08-16T00:00:00.000Z,7124,285,90,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037866,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,רביעית,120,990000,5358780700,דירה,דירה בבית קומות,4.5,רמת הנשיא,2007-08-09T00:00:00.000Z,7124,285,102,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037997,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שלישית,120,965000,5359193650,דירה,דירה בבית קומות,4.5,רמת הנשיא,2007-08-07T00:00:00.000Z,7124,285,98,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037322,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,19.0,שניה,64,643000,5357881000,דירה,דירה בבית קומות,3.0,רמת הנשיא,2007-07-31T00:00:00.000Z,7124,228,8,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2037344,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,21.0,שביעית,72,645000,5357759300,דירה,דירה בבית קומות,4.0,רמת הנשיא,2007-07-30T00:00:00.000Z,7124,229,26,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2037361,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,23.0,רביעית,72,758000,5357624000,דירה,דירה בבית קומות,4.0,רמת הנשיא,2007-07-06T00:00:00.000Z,7124,229,42,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2036013,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,9.0,רביעית,62,597000,5356824550,דירה,דירה בבית קומות,3.0,רמת הנשיא,2007-06-28T00:00:00.000Z,7123,194,44,52231978,2.0,34.750114,32.005232,176527.27,656988.77
2037319,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,19.0,שניה,72,660000,5357153750,דירה,דירה בבית קומות,4.0,רמת הנשיא,2007-06-26T00:00:00.000Z,7124,228,6,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2037881,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שביעית,130,1090000,5356332900,דירה,דירה בבית קומות,5.0,רמת הנשיא,2007-06-26T00:00:00.000Z,7124,285,116,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037872,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,חמישית,130,1070000,5356335800,דירה,דירה בבית קומות,5.0,רמת הנשיא,2007-06-20T00:00:00.000Z,7124,285,108,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037883,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שביעית,130,1085000,5356141100,דירה,דירה בבית קומות,5.0,רמת הנשיא,2007-06-20T00:00:00.000Z,7124,285,117,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037351,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,23.0,שניה,72,660000,5356171200,דירה,דירה בבית קומות,4.0,רמת הנשיא,2007-06-20T00:00:00.000Z,7124,229,35,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2037894,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,מרתף+קרקע,1,177000,5356476900,בנין,מחסנים,3.2533998186763373,רמת הנשיא,2007-06-18T00:00:00.000Z,7124,285,126,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037864,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,שלישית,130,1070000,5356764350,דירה,דירה בבית קומות,5.0,רמת הנשיא,2007-06-10T00:00:00.000Z,7124,285,100,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037868,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,רביעית,130,1060000,5355614700,דירה,דירה בבית קומות,5.0,רמת הנשיא,2007-06-04T00:00:00.000Z,7124,285,104,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2036655,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,18.0,רביעית,89,676000,5355846550,דירה,דירה בבית קומות,3.5,רמת הנשיא,2007-06-03T00:00:00.000Z,7124,129,42,52261998,2.0,34.752441,32.004246,176746.69,656878.51
2036650,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,18.0,שניה,89,630000,5356252450,דירה,דירה בבית קומות,4.0,רמת הנשיא,2007-05-29T00:00:00.000Z,7124,129,34,52261998,2.0,34.752441,32.004246,176746.69,656878.51
2037282,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,17.0,ראשונה,72,500000,5354425100,דירה,דירה בבית קומות,4.0,רמת הנשיא,2007-04-22T00:00:00.000Z,7124,228,30,52228792,2.0,34.751584,32.005002,176666.06,656962.68
2037871,6200,בת ים,Bat Yam,62000626.0,קרן היסוד,Keren HaYesod,25.0,חמישית,10,965000,5353188900,דירה,דירה בבית קומות,4.5,רמת הנשיא,2007-03-27T00:00:00.000Z,7124,285,106,52535837,2.0,34.752778,32.004737,176778.76,656932.82
2037357,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,23.0,שלישית,63,566000,5353269250,דירה,דירה בבית קומות,3.0,רמת הנשיא,2007-03-21T00:00:00.000Z,7124,229,40,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2037373,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,23.0,שביעית,80,547000,5353363300,דירה,דירה בבית קומות,4.0,רמת הנשיא,2007-03-20T00:00:00.000Z,7124,229,54,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2037356,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,21.0,ראשונה,63,563000,5351865950,דירה,דירה בבית קומות,3.0,רמת הנשיא,2007-02-12T00:00:00.000Z,7124,229,4,52522325,2.0,34.752155,32.004902,176719.97,656951.37
2036657,6200,בת ים,BAT YAM,62000626.0,קרן היסוד,Keren HaYesod,18.0,חמישית,85,670000,5351880400,דירה,דירה בבית קומות,3.5,רמת הנשיא,2007-02-03T00:00:00.000Z,7124,129,45,52261998,2.0,34.752441,32.004246,176746.69,656878.51
